Tr-loss,Val-loss,b-mean,b-median,b-tri-mean,b-b25,b-wst25,b-wst,b-bst,mean,median,trimean,bst25,wst25,wst95,bst
63.10446251763238,60.79072036743164,60.79072036743164,61.49315643310547,61.014737129211426,59.54695129394531,62.19269371032715,62.859703063964844,58.528106689453125,60.79072036743164,61.49315643310547,61.014737129211426,59.54695129394531,62.19269371032715,62.859703063964844,58.528106689453125
59.67817730373807,0,60.79072036743164,61.49315643310547,61.014737129211426,59.54695129394531,62.19269371032715,62.859703063964844,58.528106689453125,60.79072036743164,61.49315643310547,61.014737129211426,59.54695129394531,62.19269371032715,62.859703063964844,58.528106689453125
55.1694221496582,51.44933242797852,51.44933242797852,52.170249938964844,51.67873001098633,50.19134521484375,52.8826847076416,53.58229446411133,49.11969757080078,51.44933242797852,52.170249938964844,51.67873001098633,50.19134521484375,52.8826847076416,53.58229446411133,49.11969757080078
48.78349049886068,0,51.44933242797852,52.170249938964844,51.67873001098633,50.19134521484375,52.8826847076416,53.58229446411133,49.11969757080078,51.44933242797852,52.170249938964844,51.67873001098633,50.19134521484375,52.8826847076416,53.58229446411133,49.11969757080078
39.55142127143012,32.131782913208006,32.131782913208006,32.83266830444336,32.348960876464844,30.84052276611328,33.657814025878906,34.42564392089844,29.670095443725586,32.131782913208006,32.83266830444336,32.348960876464844,30.84052276611328,33.657814025878906,34.42564392089844,29.670095443725586
26.528241051567925,0,32.131782913208006,32.83266830444336,32.348960876464844,30.84052276611328,33.657814025878906,34.42564392089844,29.670095443725586,32.131782913208006,32.83266830444336,32.348960876464844,30.84052276611328,33.657814025878906,34.42564392089844,29.670095443725586
16.92402108510335,15.283822822570801,15.283822822570801,15.295372009277344,15.287932872772217,15.099451065063477,15.63491153717041,15.808286666870117,14.754467964172363,15.283822822570801,15.295372009277344,15.287932872772217,15.099451065063477,15.63491153717041,15.808286666870117,14.754467964172363
13.375411457485622,0,15.283822822570801,15.295372009277344,15.287932872772217,15.099451065063477,15.63491153717041,15.808286666870117,14.754467964172363,15.283822822570801,15.295372009277344,15.287932872772217,15.099451065063477,15.63491153717041,15.808286666870117,14.754467964172363
8.387659072875977,6.2762223243713375,6.2762223243713375,6.54690408706665,6.577943682670593,6.347460746765137,6.976422548294067,7.082339286804199,4.533901691436768,6.2762223243713375,6.54690408706665,6.577943682670593,6.347460746765137,6.976422548294067,7.082339286804199,4.533901691436768
6.1217390696207685,0,6.2762223243713375,6.54690408706665,6.577943682670593,6.347460746765137,6.976422548294067,7.082339286804199,4.533901691436768,6.2762223243713375,6.54690408706665,6.577943682670593,6.347460746765137,6.976422548294067,7.082339286804199,4.533901691436768
4.913470533159044,5.851346588134765,5.851346588134765,5.510817050933838,5.772385597229004,5.287837982177734,7.70382833480835,8.627586364746094,3.0504212379455566,5.851346588134765,5.510817050933838,5.772385597229004,5.287837982177734,7.70382833480835,8.627586364746094,3.0504212379455566
5.002073738310072,0,5.851346588134765,5.510817050933838,5.772385597229004,5.287837982177734,7.70382833480835,8.627586364746094,3.0504212379455566,5.851346588134765,5.510817050933838,5.772385597229004,5.287837982177734,7.70382833480835,8.627586364746094,3.0504212379455566
4.87121319770813,5.6385270118713375,5.6385270118713375,5.30307674407959,5.465462327003479,4.9123640060424805,7.381977796554565,8.420623779296875,3.2132387161254883,5.6385270118713375,5.30307674407959,5.465462327003479,4.9123640060424805,7.381977796554565,8.420623779296875,3.2132387161254883
4.864784479141235,0,5.6385270118713375,5.30307674407959,5.465462327003479,4.9123640060424805,7.381977796554565,8.420623779296875,3.2132387161254883,5.6385270118713375,5.30307674407959,5.465462327003479,4.9123640060424805,7.381977796554565,8.420623779296875,3.2132387161254883
4.888066715664333,5.5286448955535885,5.5286448955535885,5.307638168334961,5.39484167098999,4.891955852508545,7.154910326004028,8.237686157226562,3.133809804916382,5.5286448955535885,5.307638168334961,5.39484167098999,4.891955852508545,7.154910326004028,8.237686157226562,3.133809804916382
4.844881137212117,0,5.5286448955535885,5.307638168334961,5.39484167098999,4.891955852508545,7.154910326004028,8.237686157226562,3.133809804916382,5.5286448955535885,5.307638168334961,5.39484167098999,4.891955852508545,7.154910326004028,8.237686157226562,3.133809804916382
4.854726605945164,5.504983234405517,5.504983234405517,5.259550094604492,5.360071778297424,4.871356010437012,7.1347997188568115,8.219768524169922,3.124410629272461,5.504983234405517,5.259550094604492,5.360071778297424,4.871356010437012,7.1347997188568115,8.219768524169922,3.124410629272461
4.739794307284885,0,5.504983234405517,5.259550094604492,5.360071778297424,4.871356010437012,7.1347997188568115,8.219768524169922,3.124410629272461,5.504983234405517,5.259550094604492,5.360071778297424,4.871356010437012,7.1347997188568115,8.219768524169922,3.124410629272461
4.777632872263591,5.479069614410401,5.479069614410401,5.206655025482178,5.319128751754761,4.844583511352539,7.108509540557861,8.198397636413574,3.1270904541015625,5.479069614410401,5.206655025482178,5.319128751754761,4.844583511352539,7.108509540557861,8.198397636413574,3.1270904541015625
4.748715718587239,0,5.479069614410401,5.206655025482178,5.319128751754761,4.844583511352539,7.108509540557861,8.198397636413574,3.1270904541015625,5.479069614410401,5.206655025482178,5.319128751754761,4.844583511352539,7.108509540557861,8.198397636413574,3.1270904541015625
4.719335556030273,5.3994669914245605,5.3994669914245605,5.212665557861328,5.264431715011597,4.850213050842285,6.911430358886719,8.040678024291992,3.111595630645752,5.3994669914245605,5.212665557861328,5.264431715011597,4.850213050842285,6.911430358886719,8.040678024291992,3.111595630645752
4.73913590113322,0,5.3994669914245605,5.212665557861328,5.264431715011597,4.850213050842285,6.911430358886719,8.040678024291992,3.111595630645752,5.3994669914245605,5.212665557861328,5.264431715011597,4.850213050842285,6.911430358886719,8.040678024291992,3.111595630645752
4.732772800657484,5.388015842437744,5.388015842437744,5.1314826011657715,5.227028965950012,4.814046859741211,6.949723958969116,8.068344116210938,3.095101833343506,5.388015842437744,5.1314826011657715,5.227028965950012,4.814046859741211,6.949723958969116,8.068344116210938,3.095101833343506
4.642023113038805,0,5.388015842437744,5.1314826011657715,5.227028965950012,4.814046859741211,6.949723958969116,8.068344116210938,3.095101833343506,5.388015842437744,5.1314826011657715,5.227028965950012,4.814046859741211,6.949723958969116,8.068344116210938,3.095101833343506
4.742199314965142,5.31156096458435,5.31156096458435,5.103788375854492,5.16047465801239,4.817673683166504,6.773372650146484,7.9300971031188965,3.089597463607788,5.31156096458435,5.103788375854492,5.16047465801239,4.817673683166504,6.773372650146484,7.9300971031188965,3.089597463607788
4.7745466232299805,0,5.31156096458435,5.103788375854492,5.16047465801239,4.817673683166504,6.773372650146484,7.9300971031188965,3.089597463607788,5.31156096458435,5.103788375854492,5.16047465801239,4.817673683166504,6.773372650146484,7.9300971031188965,3.089597463607788
4.69302052921719,5.401175403594971,5.31156096458435,5.103788375854492,5.16047465801239,4.817673683166504,6.773372650146484,7.9300971031188965,3.089597463607788,5.401175403594971,5.034785747528076,5.169875383377075,4.751363754272461,6.978032112121582,8.097497940063477,3.2636632919311523
4.722894191741943,0,5.31156096458435,5.103788375854492,5.16047465801239,4.817673683166504,6.773372650146484,7.9300971031188965,3.089597463607788,5.401175403594971,5.034785747528076,5.169875383377075,4.751363754272461,6.978032112121582,8.097497940063477,3.2636632919311523
4.615718974007501,5.319435405731201,5.31156096458435,5.103788375854492,5.16047465801239,4.817673683166504,6.773372650146484,7.9300971031188965,3.089597463607788,5.319435405731201,4.991150379180908,5.125471591949463,4.768869400024414,6.874582767486572,7.998449325561523,3.087991714477539
4.531075292163425,0,5.31156096458435,5.103788375854492,5.16047465801239,4.817673683166504,6.773372650146484,7.9300971031188965,3.089597463607788,5.319435405731201,4.991150379180908,5.125471591949463,4.768869400024414,6.874582767486572,7.998449325561523,3.087991714477539
4.51600530412462,5.201299381256104,5.201299381256104,4.915412902832031,5.01381778717041,4.7861833572387695,6.620326519012451,7.802391052246094,3.0642476081848145,5.201299381256104,4.915412902832031,5.01381778717041,4.7861833572387695,6.620326519012451,7.802391052246094,3.0642476081848145
4.545566903220283,0,5.201299381256104,4.915412902832031,5.01381778717041,4.7861833572387695,6.620326519012451,7.802391052246094,3.0642476081848145,5.201299381256104,4.915412902832031,5.01381778717041,4.7861833572387695,6.620326519012451,7.802391052246094,3.0642476081848145
4.455835236443414,5.179644393920898,5.179644393920898,4.84252405166626,4.9699320793151855,4.765679359436035,6.6078057289123535,7.7866106033325195,3.0744071006774902,5.179644393920898,4.84252405166626,4.9699320793151855,4.765679359436035,6.6078057289123535,7.7866106033325195,3.0744071006774902
