Tr-loss,Val-loss,b-mean,b-median,b-tri-mean,b-b25,b-wst25,b-wst,b-bst,mean,median,trimean,bst25,wst25,wst95,bst
2.8676999939812555,3.1462105751037597,3.086099314689636,2.6562716960906982,2.8048295974731445,2.507425308227539,4.230719089508057,5.062088489532471,1.8053613901138306,3.1462105751037597,2.6102352142333984,2.747896194458008,2.3245835304260254,4.396479368209839,5.346427917480469,2.0032753944396973
2.8145764933692083,0,3.086099314689636,2.6562716960906982,2.8048295974731445,2.507425308227539,4.230719089508057,5.062088489532471,1.8053613901138306,3.1462105751037597,2.6102352142333984,2.747896194458008,2.3245835304260254,4.396479368209839,5.346427917480469,2.0032753944396973
2.7409349415037365,3.2494866371154787,3.086099314689636,2.6562716960906982,2.8048295974731445,2.507425308227539,4.230719089508057,5.062088489532471,1.8053613901138306,3.2494866371154787,2.7618587017059326,2.8413445353507996,2.3281171321868896,4.485995531082153,5.458447456359863,2.1854662895202637
2.9042903582255044,0,3.086099314689636,2.6562716960906982,2.8048295974731445,2.507425308227539,4.230719089508057,5.062088489532471,1.8053613901138306,3.2494866371154787,2.7618587017059326,2.8413445353507996,2.3281171321868896,4.485995531082153,5.458447456359863,2.1854662895202637
2.7136863337622747,2.822291707992554,2.822291707992554,2.3615365028381348,2.522059679031372,2.293722152709961,3.9499709606170654,4.828498363494873,1.556257963180542,2.822291707992554,2.3615365028381348,2.522059679031372,2.293722152709961,3.9499709606170654,4.828498363494873,1.556257963180542
2.593220207426283,0,2.822291707992554,2.3615365028381348,2.522059679031372,2.293722152709961,3.9499709606170654,4.828498363494873,1.556257963180542,2.822291707992554,2.3615365028381348,2.522059679031372,2.293722152709961,3.9499709606170654,4.828498363494873,1.556257963180542
2.5779254966311984,2.8739985466003417,2.822291707992554,2.3615365028381348,2.522059679031372,2.293722152709961,3.9499709606170654,4.828498363494873,1.556257963180542,2.8739985466003417,2.334218978881836,2.4922090768814087,2.1787712574005127,4.042225480079651,4.962823867797852,1.7725515365600586
2.4678141276041665,0,2.822291707992554,2.3615365028381348,2.522059679031372,2.293722152709961,3.9499709606170654,4.828498363494873,1.556257963180542,2.8739985466003417,2.334218978881836,2.4922090768814087,2.1787712574005127,4.042225480079651,4.962823867797852,1.7725515365600586
2.523114138179355,2.8295618534088134,2.822291707992554,2.3615365028381348,2.522059679031372,2.293722152709961,3.9499709606170654,4.828498363494873,1.556257963180542,2.8295618534088134,2.3008387088775635,2.4507294297218323,2.144681930541992,3.959689497947693,4.862820625305176,1.782909631729126
2.4739922947353787,0,2.822291707992554,2.3615365028381348,2.522059679031372,2.293722152709961,3.9499709606170654,4.828498363494873,1.556257963180542,2.8295618534088134,2.3008387088775635,2.4507294297218323,2.144681930541992,3.959689497947693,4.862820625305176,1.782909631729126
2.4647543960147433,2.836653137207031,2.822291707992554,2.3615365028381348,2.522059679031372,2.293722152709961,3.9499709606170654,4.828498363494873,1.556257963180542,2.836653137207031,2.3350939750671387,2.4609330892562866,2.153057336807251,3.917916417121887,4.815345764160156,1.8592815399169922
2.442163586616516,0,2.822291707992554,2.3615365028381348,2.522059679031372,2.293722152709961,3.9499709606170654,4.828498363494873,1.556257963180542,2.836653137207031,2.3350939750671387,2.4609330892562866,2.153057336807251,3.917916417121887,4.815345764160156,1.8592815399169922
